username,rating,comment,time
sabna234,5,"Fitur Terbaik:baikk, bass e josss minnm hargane murah meriah kualitas tetep baik❤️❤️❤️",2023-10-03 07:45:30
salma.intan,5,Alhamdulillah paket telah diterima dgn baik packing rapih pengiriman cpt kurir jg ramah. Semua pesanan komplit & puas belanja disini 👍 Big thanks seller & Shopee 🙏,2024-08-23 17:41:06
b*****r,4,"Sepadan dengan Harga:yoi
Fitur Terbaik:.

di toko lain adanya ijo sm kuning scroll nemu toko ini sedia abu, co abu ttp aja dikirim ijo wkwkwk gpp lah murah cuma 5k suaranya jg bagus",2023-05-08 05:47:20
h*****2,5,"Sepadan dengan Harga:bangettt
Fitur Terbaik:ok

Thanks ka barang nya dah sampe dengan aman ..udh di coba dan ga ada masalah❤️
Semoga laris Kaka jualan nya🤲",2023-04-06 09:43:29
s*****m,5,"Sepadan dengan Harga:ya
Fitur Terbaik:berfungsi dengan baik

Sesuai yang diorder.
Suara jernih dan bagus
Itu ungu tua bukan navy..Super cantik..",2024-02-04 07:30:52
alfi_44shop,5,"Kualitas Suara:Bass nya bagus
Warna:ungu lucu
Kualitas:jernih dan kencang

Paket cepat sampai barang bagus dan murah kemasan aman seller ramah dan kurir sopan",2025-01-04 21:10:12
fannisyah.10,5,"Sesui harga tapi ini bagus bangett, suaranya ok dapet harga promo jugaa,, yukk langsung aja order sii ga ush ragu :v karna emang berfungsi dengan baik thankk youu",2023-04-16 10:08:21
s*****l,5,"Kualitas Suara:bagus
Warna:menarik
Kualitas:jernih

Bagus bgt pokoknya sesuai pesanan, pengiriman aman sma cpet juga kurir aman baik makasi seller🤩🤩🤩🤩",2024-10-06 10:36:31
p28lk0aqho,5,"Kualitas Suara:jernih
Warna:sesuai
Kualitas:bagus poll

HAHAHA INI RANDOM BGT ASLI, akuu beli nya satuu tapi pas buka kagett dikirimnya 2 gatau salah masukin atau gimana but MAKASII SELLER LOPYU POLL😍😍",2024-08-05 14:20:46
l*****1,4,"Kualitas Suara:ok
Warna:black
Kualitas:baik

Product sampai dengan selamat harga murah kualitas ok pengiriman cepat overall good thanks yaa seller",2024-08-23 20:27:14
u*****6,5,"Packing aman pengemasan oke harga ok, suara sesuai harga, nyala sudah dites",2023-03-03 07:39:26
mamfadhli2007,5,"Ok berfungsi dengan baik
Warna sesuai, harga ramah
Simple. Pas pokok ny
Thanks seller 😘
👍👍",2023-02-08 01:10:31
r*****m,5,"Kualitas Suara:baik dan jernih
Warna:bagus
Kualitas:sesuai harga

Barang di terima dalam kondisi baik
Pengiriman cepat",2024-11-17 11:36:59
k*****z,4,"Fitur Terbaik:ok
Sepadan dengan Harga:iya

Handsfree nya berfungsi dg baik, hanya tombol nya saja yg gk bisa., tp lumayan lah dg harga 3ribu bisa buat mendengarkan musik",2024-03-07 20:09:27
rina_herlina28,5,"Kualitas Suara:jernih
Warna:sesuai
Kualitas:baik

Suaranya bening bagus
Warna sesuai dg yg d pesan
Kualitas ok",2024-12-02 01:56:38
samarjhon,5,"Fitur Terbaik:Terbaik
Sepadan dengan Harga:sepadan harga

Kualitas produk headset ini sudah terbukti terbaik.",2024-05-09 09:58:28
tyb78m8h6v,5,"Sepadan dengan Harga:boleh lah
Fitur Terbaik:bgus

Selalu Puas beli di sini . Tapi sayangnya ndk ada pengiriman pakai cargo . Mau beli dalam jumlah banyak 🥹
Buka dong jasa cargonya . Biar bisa beli 500 pcs",2024-04-12 03:13:25
aulianazriaelyuzaki,5,"Sepadan dengan Harga:GA ANJIR INI KEMURAHANNNN!!!
Fitur Terbaik:BASS NYA SIH GILAA CUYYY

PLS PLS PLS KAKA ADMIN GA RUGI JUAL 4 RIBUAN Gitu???😭😭 INI BAGUS BGTT PLSSS BASS SUARA NYA GEDE DAN JELAS BANGETTTT",2024-02-21 08:57:22
dewianggraeniwijaya,5,"Kualitas Suara:cukup jernih lumayan
Kualitas:kualitas cukup baik
Warna:warnanya cerah sesuai",2024-05-29 03:34:46
sitinurlida123,5,"Kualitas Suara:belum di coba
Warna:bagus
Kualitas:bagus

Bagus sii headsetny dengan harga segitu sepadan cuman pesennya warna pink yg dtang malah warna hijau tapi gappa sii ttep bagus🥰",2024-11-13 10:14:40
dila1120,5,"Sepadan dengan Harga:ya
Fitur Terbaik:lumyn

Penyok sih yh GK PP msh bisa dibenerin pengiriman lumayan jg lah harga murah dan mksh dh dilebihin SMG tetep amnah",2024-04-27 05:17:36
shaqiule,5,"Fitur Terbaik:baik
Sepadan dengan Harga:spadan

Murah babget cocok buat yg mau di jual lagi hrgax sangat murah sekali... laris manis q jual di skolahan tempat Pt ku bekerja..smoga amanh terus kak",2024-08-16 14:41:52
stihie,5,"Kualitas Suara:suara jernih
Warna:sesuai
Kualitas:detail

Barang datang sesuai yg pesenkn sangat puass belnja di toko in bakal co di wrna lain",2024-12-16 09:03:55
amelda06,5,"Kualitas Suara:bass terdengar
Warna:menarik
Kualitas:bagus

Dapet harga 4.500 makasih shoppe pengiriman nya cepet, headset nya bagus aku seneng bgt",2024-11-14 11:41:00
f*****_,5,"Kualitas Suara:Bass terdengar oke
Warna:Bagus sesuai gambar
Kualitas:Tidak kasar

Ayo beli disini, jangan ragu ragu👍",2024-12-08 06:15:38
dolismtpng,5,"Kualitas Suara:lumayan
Kualitas:lumayan baik
Warna:ungu

Dengan harga segini udh bagusss sih kualitas yg didapat. Pengiriman cepat dan akurat. Dipacking dengan baik. Layak dibeli",2024-07-10 11:31:39
r*****i,5,"Kualitas Suara:bass
Warna:putih
Kualitas:bagus

Suara nya ngebass bagus , tpi slah kirim warna aku mau biru dikasih putih tpi gpp ga ngaruh ttep ngebass suara nya , pengiriman cepat juga kurir nya juga baik😊",2024-09-12 11:55:50
r*****i,3,"Kualitas Suara:lumayan, masih kurang nge-bass dikit..
Warna:putih
Kualitas:cukup memuaskan, tapi ok lah..

Proses pemesanan total 5 hari baru sampai, berfungsi dgn baik, suara cukup jernih. Kualitas suara masih kurang ngebass..
Sementara bintang 3 dulu deh..",2025-01-09 14:55:20
n*****h,5,"Kualitas Suara:Bagus,jelas
Warna:Hitam Dan Pink
Kualitas:Baik

Beli Head set,pas Flash Sale dpt hrg promo.Barangnya bagus,nyampe dites nyala, Reseller Amanah.Penguriman cpt",2024-11-12 06:27:17
riskanathasa,5,"Kualitas Suara:baguuuusss
Warna:abu
Kualitas:ok

Alhamdulillah produk DTG dg baik sesuai pesanan .... Makasi",2024-11-19 12:36:55
asmahhidayah,5,"Kualitas Suara:bass
Warna:varian
Kualitas:bagus

Bagus dgn harga murah, smoga aweett.",2024-09-11 11:15:17
a*****a,5,"Sepadan dengan Harga:ya
Fitur Terbaik:ya

Barang datang sesuai orderan.tidak ada yang cacat dan bisa d pakai semua.terimakasih seller dan pak kurir",2023-12-15 06:59:38
samarjhon,4,"Fitur Terbaik:lumayan Terbaik
Sepadan dengan Harga:sepadan harga

Sebagai alternatif bagi para penyuka musik",2024-02-08 03:42:44
e*****x,5,"Fitur Terbaik:cukup
Sepadan dengan Harga:iya

Harga murah meriah, lumayan lah buat iseng2 dengerin lagu..",2023-09-21 11:20:16
j*****3,5,"Terimakasih barangnya sudah sampai ,kali ini beneran di kirim barang nya, waktu lalu yg beli.bareng tripod ga di kirim",2023-12-20 01:38:10
zainoedin82,5,"Kualitas Suara:lumayan
Warna:abu abu
Kualitas:baik

Alhamdulillah dpt  headset harga Rp.0 dari shopee 
trims shopee 
trims gan
trims bang kurir
semoga sukses dan lancar rezekinya",2024-08-10 08:09:45
shieraa8,1,"Fitur Terbaik:tdk ad
Sepadan dengan Harga:y

tdk berfungsi dan tdk keluar suara.",2023-10-12 10:39:12
imaczf,4,"Fitur Terbaik:diskon
Sepadan dengan Harga:murah

SUKAAAA karena worth it banget harganya kaya lago jajan cilok udah gitu packing rapih dan nyampenya cepet juga, terus pas dicoba juga bisa berfungsi dengan baik, cuma ini kenapa ya kan pesennya warna ungu dan putih yang dateng malah ungu dan biru padahal mau banget yang warna putih, ga sesuai. seharusnya kalo habis warna putih nya di etalasenya jangan di available in hehe itu aja sih saran buat sellernya, thank you!",2023-04-01 03:55:43
lalak25,5,"Fitur Terbaik:baik
Sepadan dengan Harga:pas

bagusssssss good sesuai pesanan terimakasih semoga langganan beli disini 💪🏻💪🏻💪🏻💪🏻💪🏻💪🏻💪🏻💪🏻💪🏻",2023-10-13 02:02:20
m*****9,3,"Fitur Terbaik:baik
Sepadan dengan Harga:sepadan

Paket nya sudah diterima, sayang nya tidak sesuai yang dipesan. 
Warna nya dateng sama semua. Pokoknya kecewa saya. Lainkali dicek lagi kakak sebelum pengemasan nya. Kalau barang nya kosong warna nya tolong dikasih tahu",2023-10-16 13:04:01
ahen_suhendar79,5,"Kualitas Suara:terdengar jernih
Warna:warna produk bagus
Kualitas:produk terbaik

Barang cepet sekali nyampenya 👍👍👍",2024-12-16 02:18:03
s*****0,5,"Kualitas Suara:bagusss deras
Kualitas:topp
Warna:harusnya biru tapi malah ke unguan

Baguss aku suka bentuknya pas untuk telinga suara derasa mantepp poll urusan warna emang ga sesuai tapi ga permasalahin sih yg penting kegunaannya",2024-04-19 05:25:08
ricky_ikiair,5,"Kualitas Suara:suara oke
Warna:warna produk baik
Kualitas:cukup baik

Terimakasih sudah proses pesanan saya dengan baik",2024-09-06 12:03:32
l*****8,5,"Kualitas Suara:cukup jelas
Warna:sesuai dgn yg dipesan
Kualitas:baguss bangett

pengiriman cepat",2024-12-22 13:12:32
ind.sem,5,"Sepadan dengan Harga:murce sekaleee
Fitur Terbaik:ok

Dapet dari flash sale. Murah... Terima kasih.",2023-09-21 06:53:53
larasekar_12,5,"Kualitas Suara:jernih dan bagus
Kualitas:bagus
Warna:bagus

lucu, real pict, berfungsi dengan baik",2024-07-08 16:39:29
v*****y,5,"Sepadan dengan Harga:Ya
Fitur Terbaik:Kualitas suara

Kualitas suaranya bagus dan nge-bass, pas dipake juga cocok & ga jatoh-jatohan.",2023-10-10 09:41:55
f*****a,5,"Kualitas Suara:jernih
Warna:biru

diterima dalam keadaan baik, harga terjangkau tapi kualitas bagus",2024-10-25 01:54:46
nkda_2729imut,5,"Kualitas Suara:bas bagus
Warna:warna produk sesuai dengan ekspetasi
Kualitas:jernih dan tajam

Makasih ka sesuai dengan yang saya pesan, semoga awat... Makasih buat kurirnya juga🙏🥰",2024-11-27 10:01:52
f*****2,5,"Sepadan dengan Harga:iya
Fitur Terbaik:ok

Sesuai pesanan,ok,,,nyaman sX di kantong.. terimakasih",2024-01-12 23:07:35
anisasulistiani723,5,"Fitur Terbaik:saat mendengarkan musik suara jernih
Sepadan dengan Harga:murah

Paket datang dengan aman dan headset nya bagus berfungsi dua² nya",2024-01-10 09:00:11
s*****2,4,"paket sampai dengan selamat, pengemasannya bagus pakai bubble wrap jadi aman. headseatnya bagus woy dengan harga segitu, lumayan nya. jelas juga suaranya",2024-04-19 07:38:28
t*****9,5,"Kualitas Suara:bagus
Warna:sesuai
Kualitas:suara jernih

bagus banget, sesuai sama gambar nya",2024-12-15 17:02:42
4*****b,5,"Paket udah nyampe, bagus ada suaranya lumayan enak juga didengar, makasih🙏🙏 semoga awet",2023-12-26 03:07:26
0885694527168maulana,5,"Kualitas Suara:jernih
Kualitas:baik
Warna:lilac

Mantap headset nya murah meriah, dan dikirim warna kesukaan, thx yaa buat seller🙏",2024-07-25 01:39:04
nama.kamu,5,"Kualitas Suara:Agak ngebass, jadi harus diatur sendiri lewat hp
Warna:bagus sesuai harapan
Kualitas:bagus semoga awet

Bagus, tapi suaranya harus diatur lagi biar lebih pas. Overall bagus kok, berfungsi dengan baik.",2024-08-20 05:20:33
vinihapriyani,5,"Kualitas Suara:bass yang memuaskan
Warna:sesuai dengan ekspetasi dan menarik
Kualitas:sangat baik",2024-09-03 01:09:05
a*****4,5,"Kualitas Suara:suara yang jernih
Kualitas:jernih
Warna:pink

suaranya jernih dan keduanya terdengaran bagus",2024-07-21 09:40:52
r*****n,4,"Kualitas Suara:lumayan
Warna:pastel
Kualitas:lumayan

Pesan warna ungu yang datang malah warna hijau.... Berfungsi dengan baik",2024-10-14 09:52:52
rania_57official,5,"Sepadan dengan Harga:yes
Fitur Terbaik:yes

Bagus banget aku suka Baru banget datang makasih ya suara nya bagus dan jelas di dengar",2023-09-09 05:53:30
a*****8,5,"Fitur Terbaik:baik
Sepadan dengan Harga:oke

barang bagus dan murah cuma kabehnya tipis bgt, kualitas okelah sesuai harga",2023-10-14 12:17:57
s*****x,5,"Kualitas Suara:lumayan utk harga segitu
Warna:putih
Kualitas:tidak terlalu jelas dan kesannya seperti tenggelam

check out pas 12.12 jadi dapetnya 0 rupiah, thanks seller",2024-12-20 14:31:21
f*****7,5,Alhamdulillah paketnya sudah datang barang yang datang bagus banget thank you seller,2023-03-15 14:30:32
finanmaisyah,5,"Headsetnya bagus, berfungsi dengan sangat baik, jadi langganan ini kalo gitu. Sukaaaa",2023-10-18 00:12:59
i*****0,5,"Kualitas Suara:sedang
Warna:abu abu
Kualitas:biasa aja

Pesanan sesuai deskripsi pengiriman cepat packing aman terimakasih ya semoga awet 
Suaranya sih rada kecil tp gapapa semoga kepakenya lama",2024-08-22 10:15:48
jchamintra,5,"Fitur Terbaik:Ya
Sepadan dengan Harga:Ya

Kondisi barang bagus dan packaging juga baik. Tks seller..",2023-09-13 06:04:16
s*****8,5,Sesuai dengan pesanan harga murah berkualitas pengemasan baik pengiriman cepat terimakasih,2024-09-21 10:53:23
l*****s,5,"sesuai dengan pesanan, suara okee ga bikin sakit kuping, baguss",2024-01-24 12:05:49
l*****h,5,"Fitur Terbaik:pinky kesukaanku
Sepadan dengan Harga:ya. suara jelas

Semoga Bermanfaat",2023-09-21 12:48:05
22.bellajuwita,5,"Fitur Terbaik:sangat baik
Sepadan dengan Harga:sangat murah

Bakal langganan di toko ini warna nya lucu",2024-07-18 07:13:53
n*****7,5,"Sepadan dengan Harga:iya
Fitur Terbaik:iya

Pengiriman cepat
Pesanan lengkap dan sesuai permintaan
Harga ekonomis
Terimakasih",2023-12-26 09:47:33
dxkk_u0p7_,5,Barang baik sesuai dengan harga pengiriman nya juga ok,2023-02-27 09:28:49
t*****8,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:oke

Barang bagus suara bas jernih okee si murah juga harga nya",2024-02-09 12:53:19
r3ngg4n1s,5,"Kualitas Suara:bass bagus
Warna:menarik dan ceria
Kualitas:terbuat dr bahan yg bagus",2024-08-06 13:16:06
alfar.collection,5,"Barang datang dgn cepat, bekerja dgn baik, suara yg d hasilkan jga enak, gk sakit ke kuping warnanya luchuuuuu",2024-08-02 23:11:43
n*****0,5,"Sepadan dengan Harga:baik
Fitur Terbaik:baik

Belum dicoba.... semoga awet.... Pengiriman cepat...",2024-05-19 12:49:53
muhammadhafizhanfakhri,5,"Fitur Terbaik:suaranya bagus, nggak bising murah lagi
Sepadan dengan Harga:sepadan dengan harganya",2024-02-19 02:00:10
idy18,5,"Sepadan dengan Harga:lumayan dpet hrga flash sale kualiatas sesuai harga

Untuk pngiriman lamaaa bgt seminggu",2023-09-17 02:10:34
n*****5,4,"Kualitas Suara:oke
Warna:menarik
Kualitas:baik

Okelah. Lumayan lah... Mudah-an awet ga gampang rusak. Packing aman",2024-12-12 23:16:17
ariffranoto94,5,"Kualitas Suara:Bagus jernih dan adem
Warna:Sesuai prediksi dan harapan
Kualitas:Memuaskan sekali",2024-12-19 12:06:19
s*****h,5,"Kualitas Suara:jernihh
Warna:menarikk baguss banget
Kualitas:sangatt bagus

bagus untuk harga segitu",2024-11-25 13:40:09
deziarnaz,4,"Kualitas Suara:suara jernih dan bagus terdengar
Warna:warna sesuai pesanan
Kualitas:bagus dan memuaskan",2024-12-20 12:42:22
m*****i,4,"Sepadan dengan Harga:iya
Fitur Terbaik:lumayan

Kecepatan pengiriman baik
Packing lumayan rapi",2024-05-13 10:30:02
,5,"bagus, cantik warnanya.. sesuai varian yg dipilih, berfungsi dengan baik kiri-kanan, dapat harga cuma 2rb'an..
terimakasih 💙💐",2024-02-20 11:51:44
gin4nj4r_g4luh,4,"Kualitas Suara:terdengar baik
Warna:tidak sesuai pesanan
Kualitas:sesuai dengan harga

gak terlalu berharap sih, tapi setidaknya sesuai dengan warna yang di pesan. di harap lebih memperhatikan lagi",2024-09-12 14:12:50
n*****5,5,"Barang di terima dengan baik, sesuai dengan warna yg di pilihh , suara nya jernihh, makasiiii",2023-10-10 02:05:20
tarinura,5,"Kualitas Suara:bagus
Warna:menarik
Kualitas:jernih

Alhamdulillah barangnya datang sesuai pesanan, kualitasnya lumayan sesuai dengan harga. Suaranya jernih. Dan tidak ada yang rusak. Semoga awet.",2024-10-25 10:38:17
fira.amira,4,"Barang sampai dengan selamat dan sesuai pesanan,semoga bisa berfungsi semua",2023-06-23 12:18:35
dhifaaaz,5,"packingnya ngeri banget syok dikit😭 berfungsi dengan baik, thank uuuu",2024-11-22 14:24:57
n*****5,2,"gajelasss, walaupun hargaa nya murah. cuma jyaa TETEPP AJAAAA hrsnya bs lebih baik",2023-10-11 13:24:56
n*****8,5,"Kemarin lumayan awet lama pake yg ini, tapi sekarang rusak. 
Dua duanya berfungsi sempurna. Alhamdulillah. Semoga awet 😄",2023-10-14 05:12:52
w*****0,4,Bagus sesuai harga pengiriman cepat dapet diskon jdi harganya 3 ribu doangg,2024-12-16 04:48:42
yankamea_jpg,5,"Kualitas Suara:suara cukup jernih
Warna:hijau pastel
Kualitas:sangat baik

Barang sampai dengan aman, warna bagus tanpa kekurangan, suara jelas Dan nyaman digunakan",2024-10-20 10:41:44
c*****a,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:sepadan

Jazakumullaah khayr,paketnya sudah sampai dan lengkap,next semoga bisa lebih baik lagi tokonya aamiin sukses trus😍🥰🤲",2023-09-03 14:43:08
partiumidhea,1,"Kualitas nya jelek ,masa baru nyampe paketnya rusak dan ya ga di lapisin bubble wrap ",2023-09-21 11:25:11
mldactr,1,"Sepadan dengan Harga:terjangkau
Fitur Terbaik:sesuai pengiriman

pengiriman oke baik
truss pelayanan penjual oke baik
kurir ny ga ramah, jutek, minimal sopan sm konsumen aga kecewa",2023-08-03 09:27:47
e*****i,3,Minta warna biru yg dikirim malah warna putih..lain kali diteliti dlu dalam pengemasan..sudah benar belum sm ap yg dipesan😥😥bukan masalah warna yg dikirim..tp harus lebih teliti aj..biar ga ad slah LG sm pesanan yg lain🙏🙏,2024-09-13 06:27:27
r*****r,5,"Kualitas Suara:baguss
Warna:sesuaii dengan yang aku pilih
Kualitas:baguss

Untuk saat ini masih bintang 5 karna gatau akan bertahan berapa lama",2024-12-07 14:41:40
vyalice26,3,"Kualitas Suara:Sesuai lh dengan harga
Kualitas:Bagus
Warna:bagus

Untuk harga segitu lumayan sih. Pertama kali pemakaian bas nya terdengar sangat jelas. Overall bagus sih.",2024-07-08 15:12:08
h*****g,5,"Kualitas Suara:Standard
Warna:Ungu
Kualitas:Standard

Produk Standard, packing rapi, pengemasan cepat, pengiriman cepat, semoga next order lagi, Terima Kasih",2024-08-22 13:38:05
r*****a,5,"Kualitas Suara:keras
Warna:cantik
Kualitas:mantap

barang berfungsi dengan baik, thanks udah amanah",2024-11-13 18:11:18
abduraly,5,"Kualitas Suara:memiliki suara jernih
Warna:menarik
Kualitas:memenuhi ekspektasi

Produknya bagus sesuai pesanan warna navy cerah",2024-11-14 11:14:06
1chayellowhobby,5,"Kualitas Suara:ok
Kualitas:ok
Warna:abu sesuai orderan

TRIms seller 👍",2024-05-27 06:38:48
y*****2,5,"Sudah di coba, berfungsi dengan baik walaupun suaranya tidak jernih ya. Ini dengan harga under 10.000 bagus loh. Semoga awet lama",2024-01-24 10:37:00
doel_2617,5,"Kualitas Suara:lumayan
Warna:ok
Kualitas:sesuai harga tapi ok juga

Walaupun harga murah kualitas lumayan lah",2024-11-03 03:08:46
popi_silpiani16,5,"pengemasan baik, barang juga baik, pengiriman cepat. kurirnya juga ramah. terbaik pokoknya 😍",2024-01-09 12:28:44
a*****7,5,"Kualitas Suara:jernih
Warna:sesuai
Kualitas:memuaskan

Dapet harga murah tp kualitas gak murahan. Thanks seller amanah slalu",2024-09-11 13:15:39
rizal_epanamda,5,"Barang berfungsi semua, suara bagus semoga awet harga murah kualitas gak murah",2024-08-28 02:58:09
anisskim_,4,"Sepadan dengan Harga:lumayan
Fitur Terbaik:b aja

Okelah buat harga segitu,lumayan enak dipake",2023-12-13 13:57:22
nisaver,4,"Kualitas Suara:bagus
Warna:biru
Kualitas:baik

Dengan harga 1ribu wort it lah ya promo 11 11❤️",2024-11-13 07:06:22
g*****w,5,"Barang sudah sampai dengan selamat sesuai dengan pesanan,Cs respon cukup baik, mogaawet.",2024-09-05 13:09:59
